n_calib,K,rep,task_seed,method,interval_left,interval_right,interval_length,satisfies_picpi
300000,100,30,1534061026,Empirical mode,0.47000000000000003,0.48,0.009999999999999953,True
300000,100,30,1534061026,Empirical mode,0.48,0.49,0.010000000000000009,True
300000,100,30,1534061026,Empirical mode,0.49,0.51,0.020000000000000018,True
300000,100,30,1534061026,Empirical mode,0.51,0.53,0.020000000000000018,True
300000,100,30,1534061026,Empirical mode,0.53,0.54,0.010000000000000009,True
300000,100,30,1534061026,Empirical mode,0.54,0.56,0.020000000000000018,True
300000,100,30,1534061026,Empirical mode,0.56,0.58,0.019999999999999907,True
300000,100,30,1534061026,Empirical mode,0.58,0.6,0.020000000000000018,True
300000,100,30,1534061026,Empirical mode,0.6,0.61,0.010000000000000009,True
300000,100,30,1534061026,Empirical mode,0.61,0.63,0.020000000000000018,True
300000,100,30,1534061026,Empirical mode,0.63,0.66,0.030000000000000027,True
300000,100,30,1534061026,Empirical mode,0.66,0.67,0.010000000000000009,True
300000,100,30,1534061026,Empirical mode,0.67,0.6900000000000001,0.020000000000000018,True
300000,100,30,1534061026,Empirical mode,0.6900000000000001,0.71,0.019999999999999907,True
300000,100,30,1534061026,Empirical mode,0.71,0.73,0.020000000000000018,True
300000,100,30,1534061026,Empirical mode,0.73,0.74,0.010000000000000009,True
300000,100,30,1534061026,Empirical mode,0.74,0.75,0.010000000000000009,True
300000,100,30,1534061026,Empirical mode,0.75,0.78,0.030000000000000027,True
300000,100,30,1534061026,Empirical mode,0.78,0.8,0.020000000000000018,True
300000,100,30,1534061026,Empirical mode,0.8,0.8200000000000001,0.020000000000000018,True
300000,100,30,1534061026,Empirical mode,0.8200000000000001,0.84,0.019999999999999907,True
300000,100,30,1534061026,Empirical mode,0.84,0.87,0.030000000000000027,True
300000,100,30,1534061026,Empirical mode,0.87,0.89,0.020000000000000018,True
300000,100,30,1534061026,Empirical mode,0.89,0.9,0.010000000000000009,False
300000,100,30,1534061026,Empirical mode,0.9,0.92,0.020000000000000018,True
300000,100,30,1534061026,Empirical mode,0.92,0.9400000000000001,0.020000000000000018,True
300000,100,30,1534061026,Empirical mode,0.9400000000000001,0.96,0.019999999999999907,True
300000,100,30,1534061026,Empirical mode,0.96,0.97,0.010000000000000009,True
300000,100,30,1534061026,Empirical mode,0.97,0.98,0.010000000000000009,True
300000,100,30,1534061026,Empirical mode,0.98,0.99,0.010000000000000009,True
300000,100,30,1534061026,Empirical mode,0.99,1.0,0.010000000000000009,True
300000,100,31,684149929,Empirical mode,0.0,0.01,0.01,True
300000,100,31,684149929,Empirical mode,0.01,0.03,0.019999999999999997,True
300000,100,31,684149929,Empirical mode,0.03,0.04,0.010000000000000002,True
300000,100,31,684149929,Empirical mode,0.04,0.06,0.019999999999999997,True
300000,100,31,684149929,Empirical mode,0.06,0.07,0.010000000000000009,False
300000,100,31,684149929,Empirical mode,0.07,0.08,0.009999999999999995,False
300000,100,31,684149929,Empirical mode,0.08,0.1,0.020000000000000004,True
300000,100,31,684149929,Empirical mode,0.1,0.12,0.01999999999999999,True
300000,100,31,684149929,Empirical mode,0.12,0.15,0.03,True
300000,100,31,684149929,Empirical mode,0.15,0.17,0.020000000000000018,False
300000,100,31,684149929,Empirical mode,0.17,0.2,0.03,True
300000,100,31,684149929,Empirical mode,0.2,0.23,0.03,True
300000,100,31,684149929,Empirical mode,0.23,0.25,0.01999999999999999,False
300000,100,31,684149929,Empirical mode,0.25,0.28,0.030000000000000027,True
300000,100,31,684149929,Empirical mode,0.28,0.3,0.019999999999999962,False
300000,100,31,684149929,Empirical mode,0.3,0.32,0.020000000000000018,True
300000,100,31,684149929,Empirical mode,0.32,0.33,0.010000000000000009,False
300000,100,31,684149929,Empirical mode,0.33,0.35000000000000003,0.020000000000000018,True
300000,100,31,684149929,Empirical mode,0.35000000000000003,0.38,0.02999999999999997,True
300000,100,31,684149929,Empirical mode,0.38,0.39,0.010000000000000009,False
300000,100,31,684149929,Empirical mode,0.39,0.41000000000000003,0.020000000000000018,True
300000,100,31,684149929,Empirical mode,0.41000000000000003,0.42,0.009999999999999953,False
300000,100,31,684149929,Empirical mode,0.42,0.44,0.020000000000000018,True
300000,100,31,684149929,Empirical mode,0.44,0.48,0.03999999999999998,True
300000,100,31,684149929,Empirical mode,0.48,0.51,0.030000000000000027,True
300000,100,31,684149929,Empirical mode,0.51,0.54,0.030000000000000027,True
300000,100,31,684149929,Empirical mode,0.54,0.56,0.020000000000000018,True
300000,100,31,684149929,Empirical mode,0.56,0.5700000000000001,0.010000000000000009,True
300000,100,31,684149929,Empirical mode,0.5700000000000001,0.58,0.009999999999999898,True
300000,100,31,684149929,Empirical mode,0.58,0.59,0.010000000000000009,True
300000,100,31,684149929,Empirical mode,0.59,0.6,0.010000000000000009,True
300000,100,31,684149929,Empirical mode,0.6,0.62,0.020000000000000018,True
300000,100,31,684149929,Empirical mode,0.62,0.63,0.010000000000000009,True
300000,100,31,684149929,Empirical mode,0.63,0.64,0.010000000000000009,True
300000,100,31,684149929,Empirical mode,0.64,0.67,0.030000000000000027,True
300000,100,31,684149929,Empirical mode,0.67,0.6900000000000001,0.020000000000000018,True
300000,100,31,684149929,Empirical mode,0.6900000000000001,0.71,0.019999999999999907,True
300000,100,31,684149929,Empirical mode,0.71,0.72,0.010000000000000009,True
300000,100,31,684149929,Empirical mode,0.72,0.73,0.010000000000000009,True
300000,100,31,684149929,Empirical mode,0.73,0.74,0.010000000000000009,False
300000,100,31,684149929,Empirical mode,0.74,0.75,0.010000000000000009,True
300000,100,31,684149929,Empirical mode,0.75,0.77,0.020000000000000018,True
300000,100,31,684149929,Empirical mode,0.77,0.78,0.010000000000000009,False
300000,100,31,684149929,Empirical mode,0.78,0.8,0.020000000000000018,True
300000,100,31,684149929,Empirical mode,0.8,0.81,0.010000000000000009,True
300000,100,31,684149929,Empirical mode,0.81,0.84,0.029999999999999916,True
300000,100,31,684149929,Empirical mode,0.84,0.86,0.020000000000000018,True
300000,100,31,684149929,Empirical mode,0.86,0.88,0.020000000000000018,True
300000,100,31,684149929,Empirical mode,0.88,0.89,0.010000000000000009,False
300000,100,31,684149929,Empirical mode,0.89,0.9,0.010000000000000009,False
300000,100,31,684149929,Empirical mode,0.9,0.92,0.020000000000000018,True
300000,100,31,684149929,Empirical mode,0.92,0.93,0.010000000000000009,True
300000,100,31,684149929,Empirical mode,0.93,0.9400000000000001,0.010000000000000009,True
300000,100,31,684149929,Empirical mode,0.9400000000000001,0.96,0.019999999999999907,True
300000,100,31,684149929,Empirical mode,0.96,0.98,0.020000000000000018,True
300000,100,31,684149929,Empirical mode,0.98,0.99,0.010000000000000009,True
300000,100,31,684149929,Empirical mode,0.99,1.0,0.010000000000000009,True
300000,100,32,2640997563,Empirical mode,0.0,0.01,0.01,True
300000,100,32,2640997563,Empirical mode,0.01,0.02,0.01,True
300000,100,32,2640997563,Empirical mode,0.02,0.03,0.009999999999999998,True
300000,100,32,2640997563,Empirical mode,0.03,0.05,0.020000000000000004,True
300000,100,32,2640997563,Empirical mode,0.05,0.07,0.020000000000000004,True
300000,100,32,2640997563,Empirical mode,0.07,0.08,0.009999999999999995,False
300000,100,32,2640997563,Empirical mode,0.08,0.09,0.009999999999999995,False
300000,100,32,2640997563,Empirical mode,0.09,0.12,0.03,True
300000,100,32,2640997563,Empirical mode,0.12,0.15,0.03,True
300000,100,32,2640997563,Empirical mode,0.15,0.18,0.03,True
300000,100,32,2640997563,Empirical mode,0.18,0.2,0.020000000000000018,False
300000,100,32,2640997563,Empirical mode,0.2,0.21,0.009999999999999981,False
300000,100,32,2640997563,Empirical mode,0.21,0.23,0.020000000000000018,False
300000,100,32,2640997563,Empirical mode,0.23,0.26,0.03,True
300000,100,32,2640997563,Empirical mode,0.26,0.27,0.010000000000000009,False
300000,100,32,2640997563,Empirical mode,0.27,0.29,0.019999999999999962,False
300000,100,32,2640997563,Empirical mode,0.29,0.3,0.010000000000000009,False
300000,100,32,2640997563,Empirical mode,0.3,0.31,0.010000000000000009,False
300000,100,32,2640997563,Empirical mode,0.31,0.35000000000000003,0.040000000000000036,True
300000,100,32,2640997563,Empirical mode,0.35000000000000003,0.37,0.019999999999999962,True
300000,100,32,2640997563,Empirical mode,0.37,0.39,0.020000000000000018,True
300000,100,32,2640997563,Empirical mode,0.39,0.4,0.010000000000000009,False
300000,100,32,2640997563,Empirical mode,0.4,0.43,0.02999999999999997,True
300000,100,32,2640997563,Empirical mode,0.43,0.46,0.030000000000000027,True
300000,100,32,2640997563,Empirical mode,0.46,0.48,0.019999999999999962,True
300000,100,32,2640997563,Empirical mode,0.48,0.51,0.030000000000000027,True
300000,100,32,2640997563,Empirical mode,0.51,0.52,0.010000000000000009,True
300000,100,32,2640997563,Empirical mode,0.52,0.54,0.020000000000000018,True
300000,100,32,2640997563,Empirical mode,0.54,0.5700000000000001,0.030000000000000027,True
300000,100,32,2640997563,Empirical mode,0.5700000000000001,0.58,0.009999999999999898,True
300000,100,32,2640997563,Empirical mode,0.58,0.6,0.020000000000000018,True
300000,100,32,2640997563,Empirical mode,0.6,0.62,0.020000000000000018,True
300000,100,32,2640997563,Empirical mode,0.62,0.65,0.030000000000000027,True
300000,100,32,2640997563,Empirical mode,0.65,0.66,0.010000000000000009,True
300000,100,32,2640997563,Empirical mode,0.66,0.68,0.020000000000000018,True
300000,100,32,2640997563,Empirical mode,0.68,0.7000000000000001,0.020000000000000018,True
300000,100,32,2640997563,Empirical mode,0.7000000000000001,0.72,0.019999999999999907,True
300000,100,32,2640997563,Empirical mode,0.72,0.74,0.020000000000000018,True
300000,100,32,2640997563,Empirical mode,0.74,0.75,0.010000000000000009,False
300000,100,32,2640997563,Empirical mode,0.75,0.77,0.020000000000000018,True
300000,100,32,2640997563,Empirical mode,0.77,0.79,0.020000000000000018,True
300000,100,32,2640997563,Empirical mode,0.79,0.8,0.010000000000000009,False
300000,100,32,2640997563,Empirical mode,0.8,0.8200000000000001,0.020000000000000018,True
300000,100,32,2640997563,Empirical mode,0.8200000000000001,0.84,0.019999999999999907,True
300000,100,32,2640997563,Empirical mode,0.84,0.85,0.010000000000000009,False
300000,100,32,2640997563,Empirical mode,0.85,0.87,0.020000000000000018,True
300000,100,32,2640997563,Empirical mode,0.87,0.89,0.020000000000000018,True
300000,100,32,2640997563,Empirical mode,0.89,0.9,0.010000000000000009,False
300000,100,32,2640997563,Empirical mode,0.9,0.92,0.020000000000000018,True
300000,100,32,2640997563,Empirical mode,0.92,0.9400000000000001,0.020000000000000018,True
300000,100,32,2640997563,Empirical mode,0.9400000000000001,0.96,0.019999999999999907,True
300000,100,32,2640997563,Empirical mode,0.96,0.97,0.010000000000000009,True
300000,100,32,2640997563,Empirical mode,0.97,0.98,0.010000000000000009,True
300000,100,32,2640997563,Empirical mode,0.98,0.99,0.010000000000000009,True
300000,100,32,2640997563,Empirical mode,0.99,1.0,0.010000000000000009,True
300000,100,33,603501482,Empirical mode,0.0,0.01,0.01,True
300000,100,33,603501482,Empirical mode,0.01,0.02,0.01,True
300000,100,33,603501482,Empirical mode,0.02,0.03,0.009999999999999998,True
300000,100,33,603501482,Empirical mode,0.03,0.05,0.020000000000000004,True
300000,100,33,603501482,Empirical mode,0.05,0.06,0.009999999999999995,False
300000,100,33,603501482,Empirical mode,0.06,0.08,0.020000000000000004,True
300000,100,33,603501482,Empirical mode,0.08,0.1,0.020000000000000004,True
300000,100,33,603501482,Empirical mode,0.1,0.13,0.03,True
300000,100,33,603501482,Empirical mode,0.13,0.16,0.03,True
300000,100,33,603501482,Empirical mode,0.16,0.19,0.03,True
300000,100,33,603501482,Empirical mode,0.19,0.2,0.010000000000000009,False
300000,100,33,603501482,Empirical mode,0.2,0.21,0.009999999999999981,False
300000,100,33,603501482,Empirical mode,0.21,0.22,0.010000000000000009,False
300000,100,33,603501482,Empirical mode,0.22,0.26,0.04000000000000001,True
300000,100,33,603501482,Empirical mode,0.26,0.29,0.02999999999999997,True
300000,100,33,603501482,Empirical mode,0.29,0.33,0.040000000000000036,True
300000,100,33,603501482,Empirical mode,0.33,0.36,0.02999999999999997,True
300000,100,33,603501482,Empirical mode,0.36,0.37,0.010000000000000009,False
300000,100,33,603501482,Empirical mode,0.37,0.38,0.010000000000000009,False
300000,100,33,603501482,Empirical mode,0.38,0.39,0.010000000000000009,False
300000,100,33,603501482,Empirical mode,0.39,0.42,0.02999999999999997,True
300000,100,33,603501482,Empirical mode,0.42,0.45,0.030000000000000027,True
300000,100,33,603501482,Empirical mode,0.45,0.46,0.010000000000000009,False
300000,100,33,603501482,Empirical mode,0.46,0.47000000000000003,0.010000000000000009,False
300000,100,33,603501482,Empirical mode,0.47000000000000003,0.49,0.019999999999999962,True
300000,100,33,603501482,Empirical mode,0.49,0.51,0.020000000000000018,True
300000,100,33,603501482,Empirical mode,0.51,0.52,0.010000000000000009,True
300000,100,33,603501482,Empirical mode,0.52,0.53,0.010000000000000009,True
300000,100,33,603501482,Empirical mode,0.53,0.55,0.020000000000000018,True
300000,100,33,603501482,Empirical mode,0.55,0.56,0.010000000000000009,True
300000,100,33,603501482,Empirical mode,0.56,0.58,0.019999999999999907,True
300000,100,33,603501482,Empirical mode,0.58,0.61,0.030000000000000027,True
300000,100,33,603501482,Empirical mode,0.61,0.62,0.010000000000000009,True
300000,100,33,603501482,Empirical mode,0.62,0.64,0.020000000000000018,True
300000,100,33,603501482,Empirical mode,0.64,0.66,0.020000000000000018,True
300000,100,33,603501482,Empirical mode,0.66,0.68,0.020000000000000018,True
300000,100,33,603501482,Empirical mode,0.68,0.71,0.029999999999999916,True
300000,100,33,603501482,Empirical mode,0.71,0.73,0.020000000000000018,True
300000,100,33,603501482,Empirical mode,0.73,0.74,0.010000000000000009,True
300000,100,33,603501482,Empirical mode,0.74,0.75,0.010000000000000009,True
300000,100,33,603501482,Empirical mode,0.75,0.78,0.030000000000000027,True
300000,100,33,603501482,Empirical mode,0.78,0.79,0.010000000000000009,False
300000,100,33,603501482,Empirical mode,0.79,0.8,0.010000000000000009,False
300000,100,33,603501482,Empirical mode,0.8,0.81,0.010000000000000009,False
300000,100,33,603501482,Empirical mode,0.81,0.8200000000000001,0.010000000000000009,False
300000,100,33,603501482,Empirical mode,0.8200000000000001,0.84,0.019999999999999907,True
300000,100,33,603501482,Empirical mode,0.84,0.85,0.010000000000000009,False
300000,100,33,603501482,Empirical mode,0.85,0.86,0.010000000000000009,False
300000,100,33,603501482,Empirical mode,0.86,0.89,0.030000000000000027,True
300000,100,33,603501482,Empirical mode,0.89,0.9,0.010000000000000009,False
300000,100,33,603501482,Empirical mode,0.9,0.91,0.010000000000000009,False
300000,100,33,603501482,Empirical mode,0.91,0.93,0.020000000000000018,True
300000,100,33,603501482,Empirical mode,0.93,0.9400000000000001,0.010000000000000009,True
300000,100,33,603501482,Empirical mode,0.9400000000000001,0.96,0.019999999999999907,True
300000,100,33,603501482,Empirical mode,0.96,0.98,0.020000000000000018,True
300000,100,33,603501482,Empirical mode,0.98,0.99,0.010000000000000009,True
300000,100,33,603501482,Empirical mode,0.99,1.0,0.010000000000000009,True
300000,100,34,4019518996,Empirical mode,0.0,0.01,0.01,True
300000,100,34,4019518996,Empirical mode,0.01,0.02,0.01,True
300000,100,34,4019518996,Empirical mode,0.02,0.03,0.009999999999999998,True
300000,100,34,4019518996,Empirical mode,0.03,0.04,0.010000000000000002,True
300000,100,34,4019518996,Empirical mode,0.04,0.06,0.019999999999999997,True
300000,100,34,4019518996,Empirical mode,0.06,0.08,0.020000000000000004,True
300000,100,34,4019518996,Empirical mode,0.08,0.1,0.020000000000000004,True
300000,100,34,4019518996,Empirical mode,0.1,0.12,0.01999999999999999,True
300000,100,34,4019518996,Empirical mode,0.12,0.15,0.03,True
300000,100,34,4019518996,Empirical mode,0.15,0.16,0.010000000000000009,False
300000,100,34,4019518996,Empirical mode,0.16,0.18,0.01999999999999999,False
300000,100,34,4019518996,Empirical mode,0.18,0.19,0.010000000000000009,False
300000,100,34,4019518996,Empirical mode,0.19,0.22,0.03,True
300000,100,34,4019518996,Empirical mode,0.22,0.24,0.01999999999999999,False
300000,100,34,4019518996,Empirical mode,0.24,0.27,0.030000000000000027,True
300000,100,34,4019518996,Empirical mode,0.27,0.31,0.03999999999999998,True
300000,100,34,4019518996,Empirical mode,0.31,0.35000000000000003,0.040000000000000036,True
300000,100,34,4019518996,Empirical mode,0.35000000000000003,0.37,0.019999999999999962,True
300000,100,34,4019518996,Empirical mode,0.37,0.38,0.010000000000000009,False
300000,100,34,4019518996,Empirical mode,0.38,0.4,0.020000000000000018,True
300000,100,34,4019518996,Empirical mode,0.4,0.43,0.02999999999999997,True
300000,100,34,4019518996,Empirical mode,0.43,0.44,0.010000000000000009,False
300000,100,34,4019518996,Empirical mode,0.44,0.46,0.020000000000000018,True
300000,100,34,4019518996,Empirical mode,0.46,0.48,0.019999999999999962,True
300000,100,34,4019518996,Empirical mode,0.48,0.49,0.010000000000000009,True
300000,100,34,4019518996,Empirical mode,0.49,0.5,0.010000000000000009,True
300000,100,34,4019518996,Empirical mode,0.5,0.53,0.030000000000000027,True
300000,100,34,4019518996,Empirical mode,0.53,0.56,0.030000000000000027,True
300000,100,34,4019518996,Empirical mode,0.56,0.58,0.019999999999999907,True
300000,100,34,4019518996,Empirical mode,0.58,0.59,0.010000000000000009,True
300000,100,34,4019518996,Empirical mode,0.59,0.6,0.010000000000000009,True
300000,100,34,4019518996,Empirical mode,0.6,0.62,0.020000000000000018,True
300000,100,34,4019518996,Empirical mode,0.62,0.63,0.010000000000000009,True
300000,100,34,4019518996,Empirical mode,0.63,0.64,0.010000000000000009,True
300000,100,34,4019518996,Empirical mode,0.64,0.65,0.010000000000000009,True
300000,100,34,4019518996,Empirical mode,0.65,0.67,0.020000000000000018,True
300000,100,34,4019518996,Empirical mode,0.67,0.6900000000000001,0.020000000000000018,True
300000,100,34,4019518996,Empirical mode,0.6900000000000001,0.73,0.039999999999999925,True
300000,100,34,4019518996,Empirical mode,0.73,0.74,0.010000000000000009,True
300000,100,34,4019518996,Empirical mode,0.74,0.75,0.010000000000000009,True
300000,100,34,4019518996,Empirical mode,0.75,0.77,0.020000000000000018,True
300000,100,34,4019518996,Empirical mode,0.77,0.79,0.020000000000000018,True
300000,100,34,4019518996,Empirical mode,0.79,0.8200000000000001,0.030000000000000027,True
300000,100,34,4019518996,Empirical mode,0.8200000000000001,0.8300000000000001,0.010000000000000009,False
300000,100,34,4019518996,Empirical mode,0.8300000000000001,0.84,0.009999999999999898,False
300000,100,34,4019518996,Empirical mode,0.84,0.87,0.030000000000000027,True
300000,100,34,4019518996,Empirical mode,0.87,0.89,0.020000000000000018,True
300000,100,34,4019518996,Empirical mode,0.89,0.91,0.020000000000000018,True
300000,100,34,4019518996,Empirical mode,0.91,0.93,0.020000000000000018,True
300000,100,34,4019518996,Empirical mode,0.93,0.9500000000000001,0.020000000000000018,True
300000,100,34,4019518996,Empirical mode,0.9500000000000001,0.96,0.009999999999999898,True
300000,100,34,4019518996,Empirical mode,0.96,0.98,0.020000000000000018,True
300000,100,34,4019518996,Empirical mode,0.98,0.99,0.010000000000000009,True
300000,100,34,4019518996,Empirical mode,0.99,1.0,0.010000000000000009,True
300000,100,35,185982129,Empirical mode,0.0,0.01,0.01,True
300000,100,35,185982129,Empirical mode,0.01,0.02,0.01,True
300000,100,35,185982129,Empirical mode,0.02,0.04,0.02,True
300000,100,35,185982129,Empirical mode,0.04,0.05,0.010000000000000002,False
300000,100,35,185982129,Empirical mode,0.05,0.08,0.03,True
300000,100,35,185982129,Empirical mode,0.08,0.1,0.020000000000000004,True
300000,100,35,185982129,Empirical mode,0.1,0.13,0.03,True
300000,100,35,185982129,Empirical mode,0.13,0.15,0.01999999999999999,True
300000,100,35,185982129,Empirical mode,0.15,0.19,0.04000000000000001,True
300000,100,35,185982129,Empirical mode,0.19,0.2,0.010000000000000009,False
300000,100,35,185982129,Empirical mode,0.2,0.21,0.009999999999999981,False
300000,100,35,185982129,Empirical mode,0.21,0.23,0.020000000000000018,False
300000,100,35,185982129,Empirical mode,0.23,0.27,0.04000000000000001,True
300000,100,35,185982129,Empirical mode,0.27,0.3,0.02999999999999997,True
300000,100,35,185982129,Empirical mode,0.3,0.32,0.020000000000000018,False
300000,100,35,185982129,Empirical mode,0.32,0.35000000000000003,0.030000000000000027,True
300000,100,35,185982129,Empirical mode,0.35000000000000003,0.37,0.019999999999999962,True
300000,100,35,185982129,Empirical mode,0.37,0.4,0.030000000000000027,True
300000,100,35,185982129,Empirical mode,0.4,0.42,0.019999999999999962,True
300000,100,35,185982129,Empirical mode,0.42,0.43,0.010000000000000009,False
300000,100,35,185982129,Empirical mode,0.43,0.45,0.020000000000000018,True
300000,100,35,185982129,Empirical mode,0.45,0.46,0.010000000000000009,False
300000,100,35,185982129,Empirical mode,0.46,0.47000000000000003,0.010000000000000009,True
300000,100,35,185982129,Empirical mode,0.47000000000000003,0.48,0.009999999999999953,True
300000,100,35,185982129,Empirical mode,0.48,0.5,0.020000000000000018,True
300000,100,35,185982129,Empirical mode,0.5,0.53,0.030000000000000027,True
300000,100,35,185982129,Empirical mode,0.53,0.55,0.020000000000000018,True
300000,100,35,185982129,Empirical mode,0.55,0.56,0.010000000000000009,True
300000,100,35,185982129,Empirical mode,0.56,0.59,0.029999999999999916,True
300000,100,35,185982129,Empirical mode,0.59,0.61,0.020000000000000018,True
300000,100,35,185982129,Empirical mode,0.61,0.62,0.010000000000000009,True
300000,100,35,185982129,Empirical mode,0.62,0.64,0.020000000000000018,True
300000,100,35,185982129,Empirical mode,0.64,0.65,0.010000000000000009,True
300000,100,35,185982129,Empirical mode,0.65,0.68,0.030000000000000027,True
300000,100,35,185982129,Empirical mode,0.68,0.7000000000000001,0.020000000000000018,True
300000,100,35,185982129,Empirical mode,0.7000000000000001,0.72,0.019999999999999907,True
300000,100,35,185982129,Empirical mode,0.72,0.74,0.020000000000000018,True
300000,100,35,185982129,Empirical mode,0.74,0.75,0.010000000000000009,True
300000,100,35,185982129,Empirical mode,0.75,0.76,0.010000000000000009,True
300000,100,35,185982129,Empirical mode,0.76,0.77,0.010000000000000009,False
300000,100,35,185982129,Empirical mode,0.77,0.79,0.020000000000000018,True
300000,100,35,185982129,Empirical mode,0.79,0.8200000000000001,0.030000000000000027,True
300000,100,35,185982129,Empirical mode,0.8200000000000001,0.84,0.019999999999999907,True
300000,100,35,185982129,Empirical mode,0.84,0.86,0.020000000000000018,True
300000,100,35,185982129,Empirical mode,0.86,0.87,0.010000000000000009,False
300000,100,35,185982129,Empirical mode,0.87,0.88,0.010000000000000009,False
300000,100,35,185982129,Empirical mode,0.88,0.9,0.020000000000000018,True
300000,100,35,185982129,Empirical mode,0.9,0.92,0.020000000000000018,True
300000,100,35,185982129,Empirical mode,0.92,0.93,0.010000000000000009,True
300000,100,35,185982129,Empirical mode,0.93,0.9500000000000001,0.020000000000000018,True
300000,100,35,185982129,Empirical mode,0.9500000000000001,0.96,0.009999999999999898,True
300000,100,35,185982129,Empirical mode,0.96,0.97,0.010000000000000009,True
300000,100,35,185982129,Empirical mode,0.97,0.98,0.010000000000000009,True
300000,100,35,185982129,Empirical mode,0.98,0.99,0.010000000000000009,True
300000,100,35,185982129,Empirical mode,0.99,1.0,0.010000000000000009,True
300000,100,36,2152502299,Empirical mode,0.0,0.01,0.01,True
300000,100,36,2152502299,Empirical mode,0.01,0.02,0.01,True
300000,100,36,2152502299,Empirical mode,0.02,0.03,0.009999999999999998,True
300000,100,36,2152502299,Empirical mode,0.03,0.04,0.010000000000000002,True
300000,100,36,2152502299,Empirical mode,0.04,0.05,0.010000000000000002,False
300000,100,36,2152502299,Empirical mode,0.05,0.06,0.009999999999999995,False
300000,100,36,2152502299,Empirical mode,0.06,0.09,0.03,True
300000,100,36,2152502299,Empirical mode,0.09,0.11,0.020000000000000004,True
300000,100,36,2152502299,Empirical mode,0.11,0.13,0.020000000000000004,True
300000,100,36,2152502299,Empirical mode,0.13,0.16,0.03,True
300000,100,36,2152502299,Empirical mode,0.16,0.19,0.03,True
300000,100,36,2152502299,Empirical mode,0.19,0.23,0.04000000000000001,True
300000,100,36,2152502299,Empirical mode,0.23,0.25,0.01999999999999999,False
300000,100,36,2152502299,Empirical mode,0.25,0.26,0.010000000000000009,False
300000,100,36,2152502299,Empirical mode,0.26,0.3,0.03999999999999998,True
300000,100,36,2152502299,Empirical mode,0.3,0.34,0.040000000000000036,True
300000,100,36,2152502299,Empirical mode,0.34,0.36,0.019999999999999962,True
300000,100,36,2152502299,Empirical mode,0.36,0.37,0.010000000000000009,False
300000,100,36,2152502299,Empirical mode,0.37,0.39,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.39,0.41000000000000003,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.41000000000000003,0.42,0.009999999999999953,False
300000,100,36,2152502299,Empirical mode,0.42,0.43,0.010000000000000009,False
300000,100,36,2152502299,Empirical mode,0.43,0.45,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.45,0.47000000000000003,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.47000000000000003,0.49,0.019999999999999962,True
300000,100,36,2152502299,Empirical mode,0.49,0.51,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.51,0.53,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.53,0.55,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.55,0.56,0.010000000000000009,True
300000,100,36,2152502299,Empirical mode,0.56,0.58,0.019999999999999907,True
300000,100,36,2152502299,Empirical mode,0.58,0.59,0.010000000000000009,True
300000,100,36,2152502299,Empirical mode,0.59,0.6,0.010000000000000009,True
300000,100,36,2152502299,Empirical mode,0.6,0.61,0.010000000000000009,True
300000,100,36,2152502299,Empirical mode,0.61,0.63,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.63,0.64,0.010000000000000009,True
300000,100,36,2152502299,Empirical mode,0.64,0.65,0.010000000000000009,True
300000,100,36,2152502299,Empirical mode,0.65,0.66,0.010000000000000009,True
300000,100,36,2152502299,Empirical mode,0.66,0.68,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.68,0.6900000000000001,0.010000000000000009,True
300000,100,36,2152502299,Empirical mode,0.6900000000000001,0.7000000000000001,0.010000000000000009,True
300000,100,36,2152502299,Empirical mode,0.7000000000000001,0.72,0.019999999999999907,True
300000,100,36,2152502299,Empirical mode,0.72,0.74,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.74,0.76,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.76,0.77,0.010000000000000009,True
300000,100,36,2152502299,Empirical mode,0.77,0.8,0.030000000000000027,True
300000,100,36,2152502299,Empirical mode,0.8,0.8200000000000001,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.8200000000000001,0.8300000000000001,0.010000000000000009,False
300000,100,36,2152502299,Empirical mode,0.8300000000000001,0.85,0.019999999999999907,True
300000,100,36,2152502299,Empirical mode,0.85,0.87,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.87,0.88,0.010000000000000009,False
300000,100,36,2152502299,Empirical mode,0.88,0.9,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.9,0.92,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.92,0.9400000000000001,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.9400000000000001,0.9500000000000001,0.010000000000000009,True
300000,100,36,2152502299,Empirical mode,0.9500000000000001,0.96,0.009999999999999898,True
300000,100,36,2152502299,Empirical mode,0.96,0.98,0.020000000000000018,True
300000,100,36,2152502299,Empirical mode,0.98,0.99,0.010000000000000009,True
