n_calib,width_mean,width_median,width_q90,width_q95,coverage,n_raw_intervals,n_intervals,rate_term,rep
300000,0.08738699999999998,0.08,0.10999999999999999,0.12,1.0,4143,4143,0.034770873142995644,48
300000,0.08501899999999998,0.08,0.10999999999999999,0.11999999999999994,1.0,4151,4151,0.034770873142995644,49
300000,0.08750899999999998,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4151,4151,0.034770873142995644,50
300000,0.087239,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4154,4154,0.034770873142995644,51
300000,0.086948,0.07999999999999999,0.10999999999999999,0.10999999999999999,1.0,4144,4144,0.034770873142995644,52
300000,0.08762399999999998,0.08999999999999997,0.10999999999999999,0.11000000000000004,1.0,4132,4132,0.034770873142995644,53
300000,0.08772099999999998,0.08999999999999997,0.10999999999999999,0.11000000000000004,1.0,4143,4143,0.034770873142995644,54
300000,0.08717399999999999,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4155,4155,0.034770873142995644,55
300000,0.088058,0.08999999999999997,0.10999999999999999,0.11000000000000004,1.0,4137,4137,0.034770873142995644,56
300000,0.08766399999999999,0.08,0.10999999999999999,0.11999999999999994,1.0,4136,4136,0.034770873142995644,57
300000,0.08787099999999999,0.07999999999999999,0.10999999999999999,0.12,1.0,4142,4142,0.034770873142995644,58
300000,0.08721799999999999,0.07999999999999999,0.10999999999999999,0.10999999999999999,1.0,4155,4155,0.034770873142995644,59
300000,0.08809999999999998,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4145,4145,0.034770873142995644,60
300000,0.08752499999999998,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4149,4149,0.034770873142995644,61
300000,0.087967,0.08999999999999997,0.10999999999999999,0.11000000000000004,1.0,4144,4144,0.034770873142995644,62
300000,0.088159,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4144,4144,0.034770873142995644,63
300000,0.085922,0.08999999999999997,0.11000000000000004,0.12,1.0,4117,4117,0.034770873142995644,64
300000,0.087709,0.08999999999999997,0.11000000000000004,0.11000000000000004,1.0,4138,4138,0.034770873142995644,65
300000,0.087657,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4146,4146,0.034770873142995644,66
300000,0.08659199999999999,0.08,0.10999999999999999,0.10999999999999999,1.0,4152,4152,0.034770873142995644,67
300000,0.086647,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4158,4158,0.034770873142995644,68
300000,0.08783,0.08999999999999997,0.10999999999999999,0.11999999999999994,1.0,4131,4131,0.034770873142995644,69
300000,0.086988,0.08000000000000007,0.10999999999999999,0.10999999999999999,1.0,4145,4145,0.034770873142995644,70
300000,0.08628199999999997,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4163,4163,0.034770873142995644,71
300000,0.085891,0.07999999999999999,0.10999999999999999,0.12,1.0,4131,4131,0.034770873142995644,72
300000,0.086611,0.08000000000000002,0.10999999999999999,0.10999999999999999,1.0,4169,4169,0.034770873142995644,73
300000,0.087855,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4156,4156,0.034770873142995644,74
300000,0.087534,0.08999999999999997,0.11000000000000004,0.11000000000000004,1.0,4142,4142,0.034770873142995644,75
300000,0.08599399999999999,0.08,0.10999999999999999,0.10999999999999999,1.0,4138,4138,0.034770873142995644,76
300000,0.08735899999999999,0.08999999999999997,0.10999999999999999,0.11000000000000004,1.0,4153,4153,0.034770873142995644,77
300000,0.08750799999999999,0.07999999999999999,0.10999999999999999,0.12,1.0,4138,4138,0.034770873142995644,78
300000,0.08765099999999998,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4160,4160,0.034770873142995644,79
300000,0.08716499999999999,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4143,4143,0.034770873142995644,80
300000,0.085657,0.08,0.10999999999999999,0.10999999999999999,1.0,4144,4144,0.034770873142995644,81
300000,0.08694099999999999,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4162,4162,0.034770873142995644,82
300000,0.08712799999999998,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4153,4153,0.034770873142995644,83
300000,0.08701099999999999,0.08,0.10999999999999999,0.10999999999999999,1.0,4152,4152,0.034770873142995644,84
300000,0.08730599999999998,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4143,4143,0.034770873142995644,85
300000,0.088388,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4143,4143,0.034770873142995644,86
300000,0.08741899999999998,0.07999999999999999,0.10999999999999999,0.11999999999999994,1.0,4131,4131,0.034770873142995644,87
300000,0.08807699999999997,0.07999999999999999,0.10999999999999999,0.11999999999999994,1.0,4130,4130,0.034770873142995644,88
300000,0.08703099999999997,0.08,0.10999999999999999,0.10999999999999999,1.0,4152,4152,0.034770873142995644,89
300000,0.08736899999999999,0.08000000000000002,0.10999999999999999,0.10999999999999999,1.0,4155,4155,0.034770873142995644,90
300000,0.087726,0.08000000000000002,0.10999999999999999,0.10999999999999999,1.0,4147,4147,0.034770873142995644,91
300000,0.08679999999999999,0.08,0.10999999999999999,0.10999999999999999,1.0,4153,4153,0.034770873142995644,92
300000,0.08563199999999999,0.08,0.10999999999999999,0.10999999999999999,1.0,4144,4144,0.034770873142995644,93
300000,0.085487,0.08,0.10999999999999999,0.12,1.0,4133,4133,0.034770873142995644,94
300000,0.08544699999999998,0.08999999999999997,0.11000000000000004,0.11000000000000004,1.0,4135,4135,0.034770873142995644,95
300000,0.08470099999999998,0.07999999999999999,0.10999999999999999,0.10999999999999999,1.0,4164,4164,0.034770873142995644,96
300000,0.087283,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4159,4159,0.034770873142995644,97
300000,0.088658,0.08999999999999997,0.10999999999999999,0.12,1.0,4120,4120,0.034770873142995644,98
300000,0.08767799999999998,0.08999999999999997,0.10999999999999999,0.10999999999999999,1.0,4144,4144,0.034770873142995644,99
1000000,0.060618999999999985,0.06,0.07999999999999996,0.07999999999999996,1.0,4450,4450,0.02399508612242885,0
1000000,0.060331999999999976,0.06,0.07999999999999996,0.07999999999999996,1.0,4453,4453,0.02399508612242885,1
1000000,0.061231999999999974,0.05999999999999994,0.07999999999999996,0.07999999999999996,1.0,4447,4447,0.02399508612242885,2
1000000,0.06075099999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4449,4449,0.02399508612242885,3
1000000,0.05906199999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4455,4455,0.02399508612242885,4
1000000,0.06076399999999999,0.06,0.07999999999999996,0.07999999999999996,1.0,4449,4449,0.02399508612242885,5
1000000,0.05882999999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4447,4447,0.02399508612242885,6
1000000,0.06013399999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4454,4454,0.02399508612242885,7
1000000,0.060771999999999986,0.06,0.07999999999999996,0.07999999999999996,1.0,4447,4447,0.02399508612242885,8
1000000,0.06140899999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4457,4457,0.02399508612242885,9
1000000,0.058902999999999976,0.06,0.07999999999999996,0.07999999999999996,1.0,4458,4458,0.02399508612242885,10
1000000,0.05897599999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4460,4460,0.02399508612242885,11
1000000,0.06104599999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4460,4460,0.02399508612242885,12
1000000,0.06183999999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4448,4448,0.02399508612242885,13
1000000,0.058881999999999976,0.05999999999999994,0.07999999999999996,0.07999999999999996,1.0,4453,4453,0.02399508612242885,14
1000000,0.059838999999999976,0.06,0.07999999999999996,0.07999999999999996,1.0,4453,4453,0.02399508612242885,15
1000000,0.06168799999999999,0.06,0.07999999999999996,0.07999999999999996,1.0,4450,4450,0.02399508612242885,16
1000000,0.06039499999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4453,4453,0.02399508612242885,17
1000000,0.06122299999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4448,4448,0.02399508612242885,18
1000000,0.06057499999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4449,4449,0.02399508612242885,19
1000000,0.05998499999999997,0.05999999999999994,0.07999999999999996,0.07999999999999996,1.0,4455,4455,0.02399508612242885,20
1000000,0.06057399999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4450,4450,0.02399508612242885,21
1000000,0.06043199999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4451,4451,0.02399508612242885,22
1000000,0.05958999999999999,0.06,0.07999999999999996,0.07999999999999996,1.0,4458,4458,0.02399508612242885,23
1000000,0.05887399999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4450,4450,0.02399508612242885,24
1000000,0.05925899999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4452,4452,0.02399508612242885,25
1000000,0.06111099999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4446,4446,0.02399508612242885,26
1000000,0.05990599999999997,0.05999999999999994,0.07999999999999996,0.07999999999999996,1.0,4452,4452,0.02399508612242885,27
1000000,0.06151599999999999,0.06,0.07999999999999996,0.07999999999999996,1.0,4452,4452,0.02399508612242885,28
1000000,0.060722999999999985,0.06,0.07999999999999996,0.07999999999999996,1.0,4448,4448,0.02399508612242885,29
1000000,0.061926999999999975,0.06,0.07999999999999996,0.07999999999999996,1.0,4446,4446,0.02399508612242885,30
1000000,0.06029499999999996,0.06,0.07999999999999996,0.07999999999999996,1.0,4447,4447,0.02399508612242885,31
1000000,0.06130199999999999,0.06,0.07999999999999996,0.08000000000000007,1.0,4434,4434,0.02399508612242885,32
1000000,0.060116999999999976,0.05999999999999994,0.07999999999999996,0.07999999999999996,1.0,4452,4452,0.02399508612242885,33
1000000,0.06096899999999999,0.06,0.07999999999999996,0.07999999999999996,1.0,4453,4453,0.02399508612242885,34
1000000,0.06175099999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4446,4446,0.02399508612242885,35
1000000,0.060207,0.06,0.07999999999999996,0.07999999999999996,1.0,4455,4455,0.02399508612242885,36
1000000,0.061379999999999976,0.06,0.07999999999999996,0.07999999999999996,1.0,4439,4439,0.02399508612242885,37
1000000,0.06201299999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4437,4437,0.02399508612242885,38
1000000,0.06055099999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4449,4449,0.02399508612242885,39
1000000,0.062020999999999986,0.06,0.07999999999999996,0.07999999999999996,1.0,4444,4444,0.02399508612242885,40
1000000,0.06055999999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4451,4451,0.02399508612242885,41
1000000,0.05850399999999998,0.05999999999999994,0.07999999999999996,0.07999999999999996,1.0,4459,4459,0.02399508612242885,42
1000000,0.059238999999999965,0.06,0.07999999999999996,0.07999999999999996,1.0,4450,4450,0.02399508612242885,43
1000000,0.061883999999999974,0.05999999999999994,0.07999999999999996,0.07999999999999996,1.0,4446,4446,0.02399508612242885,44
1000000,0.06083699999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4451,4451,0.02399508612242885,45
1000000,0.06061299999999999,0.06,0.07999999999999996,0.07999999999999996,1.0,4434,4434,0.02399508612242885,46
1000000,0.06052499999999999,0.06,0.07999999999999996,0.08000000000000002,1.0,4437,4437,0.02399508612242885,47
1000000,0.061683999999999975,0.06,0.07999999999999996,0.07999999999999996,1.0,4440,4440,0.02399508612242885,48
1000000,0.06205699999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4436,4436,0.02399508612242885,49
1000000,0.05957699999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4452,4452,0.02399508612242885,50
1000000,0.06132699999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4449,4449,0.02399508612242885,51
1000000,0.061980999999999974,0.06,0.07999999999999996,0.07999999999999996,1.0,4444,4444,0.02399508612242885,52
1000000,0.058869999999999985,0.06,0.07999999999999996,0.07999999999999996,1.0,4454,4454,0.02399508612242885,53
1000000,0.05851899999999999,0.06,0.07999999999999996,0.07999999999999996,1.0,4456,4456,0.02399508612242885,54
1000000,0.06012699999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4446,4446,0.02399508612242885,55
1000000,0.05879699999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4459,4459,0.02399508612242885,56
1000000,0.060715999999999985,0.06,0.07999999999999996,0.07999999999999996,1.0,4437,4437,0.02399508612242885,57
1000000,0.05951099999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4438,4438,0.02399508612242885,58
1000000,0.05884399999999999,0.05999999999999994,0.07999999999999996,0.07999999999999996,1.0,4457,4457,0.02399508612242885,59
1000000,0.06083499999999997,0.05999999999999994,0.07999999999999996,0.08000000000000002,1.0,4434,4434,0.02399508612242885,60
1000000,0.06046299999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4452,4452,0.02399508612242885,61
1000000,0.059256999999999976,0.06,0.07999999999999996,0.07999999999999996,1.0,4450,4450,0.02399508612242885,62
1000000,0.06214099999999999,0.06,0.07999999999999996,0.07999999999999996,1.0,4437,4437,0.02399508612242885,63
1000000,0.060445999999999986,0.06,0.07999999999999996,0.07999999999999996,1.0,4445,4445,0.02399508612242885,64
1000000,0.060742999999999985,0.06,0.07999999999999996,0.07999999999999996,1.0,4440,4440,0.02399508612242885,65
1000000,0.060782999999999976,0.06,0.07999999999999996,0.07999999999999996,1.0,4448,4448,0.02399508612242885,66
1000000,0.060433999999999974,0.05999999999999994,0.07999999999999996,0.07999999999999996,1.0,4446,4446,0.02399508612242885,67
1000000,0.062114999999999976,0.06,0.07999999999999996,0.07999999999999996,1.0,4440,4440,0.02399508612242885,68
1000000,0.05990399999999998,0.05999999999999994,0.07999999999999996,0.07999999999999996,1.0,4451,4451,0.02399508612242885,69
1000000,0.06085599999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4441,4441,0.02399508612242885,70
1000000,0.059689999999999986,0.06,0.07999999999999996,0.07999999999999996,1.0,4445,4445,0.02399508612242885,71
1000000,0.06036299999999999,0.06,0.07999999999999996,0.07999999999999996,1.0,4454,4454,0.02399508612242885,72
1000000,0.058945999999999985,0.06,0.07999999999999996,0.07999999999999996,1.0,4449,4449,0.02399508612242885,73
1000000,0.05881399999999999,0.06,0.07999999999999996,0.07999999999999996,1.0,4454,4454,0.02399508612242885,74
1000000,0.060847999999999985,0.06,0.07999999999999996,0.07999999999999996,1.0,4445,4445,0.02399508612242885,75
1000000,0.06145099999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4450,4450,0.02399508612242885,76
1000000,0.05878199999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4453,4453,0.02399508612242885,77
1000000,0.06088299999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4447,4447,0.02399508612242885,78
1000000,0.060597999999999985,0.06,0.07999999999999996,0.07999999999999996,1.0,4455,4455,0.02399508612242885,79
1000000,0.06153399999999999,0.06,0.07999999999999996,0.07999999999999996,1.0,4447,4447,0.02399508612242885,80
1000000,0.060521999999999986,0.06,0.07999999999999996,0.07999999999999996,1.0,4450,4450,0.02399508612242885,81
1000000,0.06059399999999999,0.06,0.07999999999999996,0.07999999999999996,1.0,4449,4449,0.02399508612242885,82
1000000,0.06090299999999998,0.05999999999999994,0.07999999999999996,0.07999999999999996,1.0,4439,4439,0.02399508612242885,83
1000000,0.06198899999999997,0.05999999999999994,0.07999999999999996,0.07999999999999996,1.0,4445,4445,0.02399508612242885,84
1000000,0.06073799999999999,0.06,0.07999999999999996,0.07999999999999996,1.0,4446,4446,0.02399508612242885,85
1000000,0.06022099999999997,0.05999999999999994,0.07999999999999996,0.07999999999999996,1.0,4452,4452,0.02399508612242885,86
1000000,0.05905199999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4458,4458,0.02399508612242885,87
1000000,0.06035799999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4457,4457,0.02399508612242885,88
1000000,0.06073399999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4446,4446,0.02399508612242885,89
1000000,0.060005999999999976,0.05999999999999994,0.07999999999999996,0.07999999999999996,1.0,4455,4455,0.02399508612242885,90
1000000,0.058790999999999975,0.06,0.07999999999999996,0.07999999999999996,1.0,4449,4449,0.02399508612242885,91
1000000,0.06128999999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4453,4453,0.02399508612242885,92
1000000,0.05906199999999999,0.06,0.07999999999999996,0.07999999999999996,1.0,4452,4452,0.02399508612242885,93
1000000,0.06014899999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4448,4448,0.02399508612242885,94
1000000,0.061943999999999985,0.06,0.07999999999999996,0.07999999999999996,1.0,4450,4450,0.02399508612242885,95
1000000,0.06090399999999998,0.06,0.07999999999999996,0.07999999999999996,1.0,4442,4442,0.02399508612242885,96
1000000,0.058847999999999984,0.06,0.07999999999999996,0.07999999999999996,1.0,4454,4454,0.02399508612242885,97
1000000,0.06006299999999997,0.06,0.07999999999999996,0.07999999999999996,1.0,4441,4441,0.02399508612242885,98
1000000,0.060363999999999966,0.05999999999999994,0.07999999999999996,0.07999999999999996,1.0,4445,4445,0.02399508612242885,99
3000000,0.044213999999999976,0.040000000000000036,0.06,0.06,1.0,4632,4632,0.017067064132745502,0
3000000,0.04359599999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4640,4640,0.017067064132745502,1
3000000,0.04300099999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4646,4646,0.017067064132745502,2
3000000,0.044068999999999976,0.040000000000000036,0.05999999999999994,0.06,1.0,4636,4636,0.017067064132745502,3
3000000,0.04357499999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4641,4641,0.017067064132745502,4
3000000,0.043304999999999975,0.040000000000000036,0.05999999999999994,0.06,1.0,4638,4638,0.017067064132745502,5
3000000,0.04417699999999998,0.040000000000000036,0.06,0.06,1.0,4633,4633,0.017067064132745502,6
3000000,0.043818999999999976,0.040000000000000036,0.05999999999999994,0.06,1.0,4639,4639,0.017067064132745502,7
3000000,0.043054999999999975,0.040000000000000036,0.05999999999999994,0.06,1.0,4642,4642,0.017067064132745502,8
3000000,0.04415399999999998,0.040000000000000036,0.06,0.06,1.0,4636,4636,0.017067064132745502,9
3000000,0.043401999999999975,0.040000000000000036,0.05999999999999994,0.06,1.0,4639,4639,0.017067064132745502,10
3000000,0.043222999999999984,0.040000000000000036,0.05999999999999994,0.06,1.0,4645,4645,0.017067064132745502,11
3000000,0.043886999999999975,0.040000000000000036,0.05999999999999994,0.06,1.0,4639,4639,0.017067064132745502,12
3000000,0.04352599999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4636,4636,0.017067064132745502,13
3000000,0.04311699999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4647,4647,0.017067064132745502,14
3000000,0.04360899999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4638,4638,0.017067064132745502,15
3000000,0.04336299999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4641,4641,0.017067064132745502,16
3000000,0.043602999999999975,0.040000000000000036,0.05999999999999994,0.06,1.0,4637,4637,0.017067064132745502,17
3000000,0.04350599999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4637,4637,0.017067064132745502,18
3000000,0.043664999999999975,0.040000000000000036,0.05999999999999994,0.06,1.0,4641,4641,0.017067064132745502,19
3000000,0.043956999999999975,0.040000000000000036,0.05999999999999994,0.06,1.0,4636,4636,0.017067064132745502,20
3000000,0.04419799999999998,0.040000000000000036,0.06,0.06,1.0,4630,4630,0.017067064132745502,21
3000000,0.04340599999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4642,4642,0.017067064132745502,22
3000000,0.043671999999999975,0.040000000000000036,0.05999999999999994,0.06,1.0,4639,4639,0.017067064132745502,23
3000000,0.04382799999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4636,4636,0.017067064132745502,24
3000000,0.04397299999999998,0.040000000000000036,0.06,0.06,1.0,4634,4634,0.017067064132745502,25
3000000,0.04331999999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4637,4637,0.017067064132745502,26
3000000,0.042954999999999986,0.040000000000000036,0.05999999999999994,0.06,1.0,4646,4646,0.017067064132745502,27
3000000,0.04408799999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4635,4635,0.017067064132745502,28
3000000,0.043645999999999976,0.040000000000000036,0.06,0.06,1.0,4642,4642,0.017067064132745502,29
3000000,0.04303199999999997,0.040000000000000036,0.05999999999999994,0.05999999999999994,1.0,4648,4648,0.017067064132745502,30
3000000,0.043970999999999975,0.040000000000000036,0.06,0.06,1.0,4632,4632,0.017067064132745502,31
3000000,0.04330099999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4645,4645,0.017067064132745502,32
3000000,0.04388399999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4636,4636,0.017067064132745502,33
3000000,0.04321599999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4640,4640,0.017067064132745502,34
3000000,0.043328999999999986,0.040000000000000036,0.05999999999999994,0.05999999999999994,1.0,4643,4643,0.017067064132745502,35
3000000,0.04357099999999997,0.040000000000000036,0.05999999999999994,0.06,1.0,4638,4638,0.017067064132745502,36
3000000,0.04321999999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4641,4641,0.017067064132745502,37
3000000,0.04318899999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4646,4646,0.017067064132745502,38
3000000,0.04387699999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4638,4638,0.017067064132745502,39
3000000,0.04343499999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4642,4642,0.017067064132745502,40
3000000,0.043914999999999975,0.040000000000000036,0.06,0.06,1.0,4636,4636,0.017067064132745502,41
3000000,0.04317199999999997,0.040000000000000036,0.05999999999999994,0.05999999999999994,1.0,4644,4644,0.017067064132745502,42
3000000,0.04385099999999998,0.040000000000000036,0.06,0.06,1.0,4638,4638,0.017067064132745502,43
3000000,0.04336399999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4641,4641,0.017067064132745502,44
3000000,0.04316299999999998,0.040000000000000036,0.06,0.06,1.0,4640,4640,0.017067064132745502,45
3000000,0.04406999999999997,0.040000000000000036,0.05999999999999994,0.06,1.0,4632,4632,0.017067064132745502,46
3000000,0.043663999999999974,0.040000000000000036,0.05999999999999994,0.05999999999999994,1.0,4635,4635,0.017067064132745502,47
3000000,0.04392999999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4634,4634,0.017067064132745502,48
3000000,0.043055999999999976,0.040000000000000036,0.05999999999999994,0.06,1.0,4647,4647,0.017067064132745502,49
3000000,0.04414199999999997,0.040000000000000036,0.06,0.06,1.0,4635,4635,0.017067064132745502,50
3000000,0.04345999999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4642,4642,0.017067064132745502,51
3000000,0.04405299999999998,0.040000000000000036,0.06,0.06,1.0,4630,4630,0.017067064132745502,52
3000000,0.04330799999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4637,4637,0.017067064132745502,53
3000000,0.04342099999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4643,4643,0.017067064132745502,54
3000000,0.043303999999999974,0.040000000000000036,0.05999999999999994,0.06,1.0,4645,4645,0.017067064132745502,55
3000000,0.043834999999999985,0.040000000000000036,0.06,0.06,1.0,4638,4638,0.017067064132745502,56
3000000,0.04443099999999997,0.040000000000000036,0.06,0.06,1.0,4632,4632,0.017067064132745502,57
3000000,0.04300399999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4645,4645,0.017067064132745502,58
3000000,0.04342699999999997,0.040000000000000036,0.05999999999999994,0.06,1.0,4642,4642,0.017067064132745502,59
3000000,0.043041999999999976,0.040000000000000036,0.05999999999999994,0.06,1.0,4645,4645,0.017067064132745502,60
3000000,0.04351499999999998,0.040000000000000036,0.05999999999999994,0.05999999999999994,1.0,4642,4642,0.017067064132745502,61
3000000,0.04421699999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4634,4634,0.017067064132745502,62
3000000,0.04367199999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4636,4636,0.017067064132745502,63
3000000,0.043838999999999975,0.040000000000000036,0.05999999999999994,0.06,1.0,4640,4640,0.017067064132745502,64
3000000,0.04341299999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4637,4637,0.017067064132745502,65
3000000,0.04384899999999998,0.040000000000000036,0.06,0.06,1.0,4635,4635,0.017067064132745502,66
3000000,0.04395399999999998,0.040000000000000036,0.06,0.06,1.0,4631,4631,0.017067064132745502,67
3000000,0.04362699999999997,0.040000000000000036,0.05999999999999994,0.06,1.0,4640,4640,0.017067064132745502,68
3000000,0.043691999999999974,0.040000000000000036,0.05999999999999994,0.06,1.0,4641,4641,0.017067064132745502,69
3000000,0.04336299999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4641,4641,0.017067064132745502,70
3000000,0.04341299999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4642,4642,0.017067064132745502,71
3000000,0.04371099999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4639,4639,0.017067064132745502,72
3000000,0.04375699999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4637,4637,0.017067064132745502,73
3000000,0.04395499999999997,0.040000000000000036,0.05999999999999994,0.06,1.0,4635,4635,0.017067064132745502,74
3000000,0.04293199999999997,0.040000000000000036,0.05999999999999994,0.06,1.0,4646,4646,0.017067064132745502,75
3000000,0.04391399999999999,0.040000000000000036,0.05999999999999994,0.06,1.0,4640,4640,0.017067064132745502,76
3000000,0.04307999999999997,0.040000000000000036,0.05999999999999994,0.06,1.0,4649,4649,0.017067064132745502,77
3000000,0.043883999999999986,0.040000000000000036,0.05999999999999994,0.06,1.0,4633,4633,0.017067064132745502,78
3000000,0.04362299999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4640,4640,0.017067064132745502,79
3000000,0.04322499999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4647,4647,0.017067064132745502,80
3000000,0.04375799999999999,0.040000000000000036,0.05999999999999994,0.06,1.0,4637,4637,0.017067064132745502,81
3000000,0.04371899999999999,0.040000000000000036,0.05999999999999994,0.06,1.0,4633,4633,0.017067064132745502,82
3000000,0.04315099999999998,0.040000000000000036,0.06,0.06,1.0,4641,4641,0.017067064132745502,83
3000000,0.04309999999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4642,4642,0.017067064132745502,84
3000000,0.04349199999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4635,4635,0.017067064132745502,85
3000000,0.04271199999999998,0.040000000000000036,0.05999999999999994,0.05999999999999994,1.0,4650,4650,0.017067064132745502,86
3000000,0.04303199999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4646,4646,0.017067064132745502,87
3000000,0.04366799999999998,0.040000000000000036,0.06,0.06,1.0,4638,4638,0.017067064132745502,88
3000000,0.04347599999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4641,4641,0.017067064132745502,89
3000000,0.04329699999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4639,4639,0.017067064132745502,90
3000000,0.04353699999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4640,4640,0.017067064132745502,91
3000000,0.04356599999999997,0.040000000000000036,0.05999999999999994,0.05999999999999994,1.0,4639,4639,0.017067064132745502,92
3000000,0.04362899999999997,0.040000000000000036,0.06,0.06,1.0,4638,4638,0.017067064132745502,93
3000000,0.04366999999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4639,4639,0.017067064132745502,94
3000000,0.04355099999999998,0.040000000000000036,0.05999999999999994,0.06,1.0,4642,4642,0.017067064132745502,95
